2677	171.64.65.56	p2677_IBX in water	146808	3	3	1920	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2677	kasson	0
2680	171.67.108.22	p2680	1000	4	6	19	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2680	kasson	0
2681	171.67.108.22	p2681_Generated by trjconv : SINGLE VESICLE in water t= 25000.00195	1098185	4	6	25403	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2681	kasson	2
2682	171.67.108.22	p2682_Generated by trjconv : SINGLE VESICLE in water t= 66000.00000	1098185	4	6	25403	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2682	kasson	2
2683	171.67.108.22	p2683_SINGLE VESICLE in water	1094681	4	6	25403	100	GROCVS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2683	kasson	2
2684	171.67.108.22	p2684_SINGLE VESICLE in water	1096433	4	6	8955	100	GRO-A3	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2684	kasson	26.4
2690	171.64.65.53	p2690_Fullha	1848374	6	8	11251	100	GRO-A3	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=2690	kasson	25
2933	171.64.65.20	p2933_p4715_supervillin_e1	576	2	3	122	100	GROGPU2	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2933	huangx	0
2934	171.64.65.20	p2934_p4715_supervillin_e1	576	2	3	122	100	GROGPU2	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2934	huangx	0
2935	171.64.65.20	p2935_p4715_supervillin_e1	576	2	3	122	100	GROGPU2	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2935	huangx	0
2951	171.65.103.158	p2951_fs_simtemp_nat	6384	10	14	44	100	GROSIMT	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2951	huangx	0
2952	171.65.103.158	p2952_fs_simtemp_unf	6384	10	14	44	100	GROSIMT	http://fah-web.stanford.edu/cgi-bin/fahproject?p=2952	huangx	0
3023	171.64.65.56	p3023_SMP-water-box	9642	1.5	2.5	587	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3023		0
3024	171.64.65.63	p3024_SMP-msv-2003	9684	0.75	1.5	652	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3024	densign	0
3025	171.64.65.56	p3025_SMP-nsv-03	9684	1.5	2.5	587	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3025		0
3027	171.64.65.56	p3027_SMP-nsv-03	9684	1.5	2.5	716	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3027		0
3032	171.64.65.63	p3032_p3028_SMP-ensv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3032	densign	0
3033	171.64.65.63	p3033_p3029_SMP-emsv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3033	densign	0
3034	171.64.65.63	p3034_p3028_SMP-ensv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3034	densign	0
3035	171.64.65.63	p3035_p3029_SMP-emsv-03	9684	2	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3035	densign	0
3036	171.64.65.63	p3036_p3028_SMP-ensv-03	9684	1.5	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3036	densign	0
3037	171.64.65.63	p3037_p3029_SMP-emsv-03	9684	1.5	3	1440	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3037	densign	0
3040	171.64.65.58	p3040_p3030_supervillin-03	9684	36	53	186	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3040	densign	0
3042	171.64.65.58	p3042_p3030_supervillin-03	9684	36	53	186	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3042	densign	0
3043	171.64.65.63	p3043_p3029_SMP-emsv-03	9684	1.5	3	1461	100	GRO-SMP	http://fah-web.stanford.edu/cgi-bin/fahproject?p=3043	densign	0
3044	171.64.65.58	p3044_Human Hpin1 mutant 4	8810	42	61	218	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=3044	densign	0
3045	171.64.65.58	p3045_FORMIN BINDING PROTEIN	8433	59	88	314	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=3045	densign	0
3046	171.64.65.58	p3046_human_hpin1_m1_99p	9590	45	66	236	100	GROMACS	http://fah-web.stanford.edu/cgi-bin/fahproject.overusingIPswillbebanned?p=3046	densign	0
